Verhardingsobject Guid,Datum,Inspecterende organisatie,Dwarsonvlakheid,Langsonvlakheid,Oneffenheden,Rafeling,Randschade,Scheurvorming,Voegvulling,Voegwijdte,Zetting,Opmerking
{8C403614-3230-44B5-A33D-1BC8D50BBED2},29-5-2018,,G,,G,L2,G,G,,,G,
{8C403614-3230-44B5-A33D-1BC8D50BBED2},1-3-2019,,G,,G,G,G,G,,,G,
{8C446379-6202-4100-B726-F6ABE34076BC},1-1-2015,,G,,G,M2,G,G,G,G,G,
{8C446379-6202-4100-B726-F6ABE34076BC},26-7-2017,,G,,G,L3,G,G,,,G,
{8C446379-6202-4100-B726-F6ABE34076BC},9-5-2019,,G,,G,L2,G,G,,,G,
{8C594278-11B4-4967-9409-48850A1F460C},15-4-2014,,G,,G,G,G,G,G,G,G,
{8C594278-11B4-4967-9409-48850A1F460C},4-7-2018,,G,,G,G,G,G,,,G,
{8C63F220-5E72-49D5-BBA4-76488ADB117E},20-9-2016,,G,,G,G,G,G,G,G,G,
{8C63F220-5E72-49D5-BBA4-76488ADB117E},24-5-2018,,G,,G,G,G,G,,,G,
{8C63F220-5E72-49D5-BBA4-76488ADB117E},8-1-2019,,G,,G,G,L1,G,,,G,
{8C67C636-1EC3-42BF-B1B2-F63297D4390D},5-7-2018,,G,,E1,G,E3,E3,,,G,Twijfel beheer
{8C7513EC-7BEB-4664-94BD-83DB70A46078},16-2-2015,,G,,G,G,G,G,G,G,G,
{8C7513EC-7BEB-4664-94BD-83DB70A46078},26-9-2017,,G,,G,G,M1,G,G,G,G,
{8C7513EC-7BEB-4664-94BD-83DB70A46078},5-2-2019,,G,,G,G,G,G,,,G,
{8C77B9E6-8DEA-4275-951F-AD441D681A45},12-5-2014,,G,,G,G,G,G,G,G,G,
{8C77B9E6-8DEA-4275-951F-AD441D681A45},10-7-2018,,G,,G,G,L2,G,,,G,
{8C7C6126-7D4A-4722-8487-65FF18DF369D},17-2-2015,,G,,G,G,M1,L1,G,G,G,
{8C7C6126-7D4A-4722-8487-65FF18DF369D},26-9-2017,,G,,G,L1,M1,L1,G,G,G,
{8C7C6126-7D4A-4722-8487-65FF18DF369D},19-2-2019,,G,,G,G,G,G,,,G,
{8C7C796A-04B3-4ECA-A6E9-92D6A64AA259},20-9-2016,,G,,G,G,G,G,G,G,G,
{8C7C796A-04B3-4ECA-A6E9-92D6A64AA259},18-5-2018,,G,,G,G,G,G,,,G,
{8C7CD80B-FBE9-46CA-8CA8-8C14942B09FF},20-9-2016,,G,,G,G,G,L1,G,G,G,
{8C7CD80B-FBE9-46CA-8CA8-8C14942B09FF},23-5-2018,,G,,G,G,G,G,,,G,
{8C7E99BD-C404-459A-9E59-9DFD3C3B4D57},20-9-2016,,G,,G,L1,G,G,G,G,G,
{8C7E99BD-C404-459A-9E59-9DFD3C3B4D57},11-6-2018,,G,,G,G,G,G,,,G,
{8C7EE58E-6BB4-4750-9F12-E6FE1034E909},10-8-2017,,G,,G,G,G,G,,,G,Mutatie
{8C7EE58E-6BB4-4750-9F12-E6FE1034E909},19-12-2018,,G,,G,M1,G,G,,,G,Vuil
{8C842767-1023-45F0-B46E-A82316888377},20-9-2016,,G,,G,G,G,G,G,G,G,
{8C842767-1023-45F0-B46E-A82316888377},30-5-2018,,G,,G,G,G,G,,,G,
{8C842767-1023-45F0-B46E-A82316888377},27-3-2019,,G,,G,G,G,G,,,G,
{8C8A5D1D-8BBE-43A5-B67F-3F928AFBA1B1},2-5-2014,,G,,G,G,G,L1,G,G,G,
{8C8A5D1D-8BBE-43A5-B67F-3F928AFBA1B1},28-6-2018,,G,,G,G,G,L1,,,G,
{8C918BDE-F00D-4B96-B6CA-1B094C93EEA4},20-9-2016,,G,,G,E1,G,G,G,G,G,
{8C918BDE-F00D-4B96-B6CA-1B094C93EEA4},4-6-2018,,G,,G,G,G,G,,,G,
{8C918BDE-F00D-4B96-B6CA-1B094C93EEA4},13-5-2019,,G,,G,G,G,G,,,G,
{8C99B4DA-5FD3-4D58-B919-EBCB8EAF33DB},16-4-2015,,L1,,G,L1,E1,G,G,G,G,
{8C99B4DA-5FD3-4D58-B919-EBCB8EAF33DB},17-4-2019,,G,,G,G,G,G,,,G,
{8C9A1067-5F0A-4CF3-B405-6C51A73C3F9B},10-5-2016,,G,,G,G,G,G,G,G,G,
{8C9A1067-5F0A-4CF3-B405-6C51A73C3F9B},23-4-2018,,G,,G,G,G,G,,,G,
{8C9C7D45-9172-4E86-9893-E54D15C94115},27-1-2017,,G,,G,G,G,G,G,G,G,
{8C9C7D45-9172-4E86-9893-E54D15C94115},18-3-2019,,G,,G,G,G,G,,,G,
{8CA13F0D-CD59-48AC-BB90-BFBB02549CC5},9-5-2014,,G,,G,G,G,G,G,G,G,
{8CA13F0D-CD59-48AC-BB90-BFBB02549CC5},20-6-2018,,G,,G,G,G,G,,,G,
{8CB63563-7F2C-4E4A-9395-2895CBF4E006},1-5-2014,,G,,G,G,M1,G,G,G,G,
{8CB63563-7F2C-4E4A-9395-2895CBF4E006},6-7-2018,,G,,G,G,G,G,,,G,
{8CB922F5-07CE-43F9-824C-FD4089387191},20-9-2016,,G,,G,L1,G,G,G,G,G,
{8CB922F5-07CE-43F9-824C-FD4089387191},11-6-2018,,G,,G,G,G,G,,,G,
{8CBA5738-DF43-4DEE-BEED-8740EDC85A33},9-4-2015,,G,,G,L1,G,G,G,G,G,
{8CBA5738-DF43-4DEE-BEED-8740EDC85A33},4-8-2017,,G,,G,L1,G,G,,,G,
{8CBA5738-DF43-4DEE-BEED-8740EDC85A33},3-5-2019,,G,,G,G,G,G,,,G,
{8CBA73C8-11E7-41D3-9B81-11C512550047},20-9-2016,,G,,G,G,G,G,G,G,G,
{8CBA73C8-11E7-41D3-9B81-11C512550047},22-5-2018,,G,,G,L1,G,G,,,G,
{8CBA73C8-11E7-41D3-9B81-11C512550047},17-12-2018,,G,,G,G,G,G,,,G,
{8CC4DDB7-DCB3-4862-9088-6275425F108A},9-4-2015,,G,,G,G,G,G,G,G,G,
{8CC4DDB7-DCB3-4862-9088-6275425F108A},20-7-2017,,G,,G,G,G,G,,,G,
{8CC4DDB7-DCB3-4862-9088-6275425F108A},8-4-2019,,G,,G,G,G,G,,,G,
{8CCFB783-FC15-4F1F-9C55-98EC9BBE3909},10-5-2016,,G,,G,E3,G,G,G,G,G,
{8CCFB783-FC15-4F1F-9C55-98EC9BBE3909},22-5-2018,,G,,G,E3,G,G,,,G,
{8CD27C0C-3741-4610-AF4B-16E9590AA9C9},7-4-2015,,G,,G,G,G,G,G,G,G,
{8CD27C0C-3741-4610-AF4B-16E9590AA9C9},21-7-2017,,G,,G,G,G,G,,,G,
{8CD27C0C-3741-4610-AF4B-16E9590AA9C9},1-5-2019,,G,,G,G,G,G,,,G,
{8CDC0409-0250-47A9-BBBB-85011CC3FDFE},16-3-2016,,G,,G,G,G,G,G,G,G,
{8CDC0409-0250-47A9-BBBB-85011CC3FDFE},4-6-2018,,G,,G,G,G,G,,,G,
{8CDE0F8E-05F6-4FE8-82FD-1F58DEC61739},15-4-2014,,G,,G,M1,E1,M1,G,G,G,Gefundeerde riolering
{8CDE0F8E-05F6-4FE8-82FD-1F58DEC61739},18-6-2018,,G,,G,E1,E1,M2,,,G,
{8CDF30C7-E5FB-4946-829F-C7998D5396CF},1-1-2015,,M2,,M1,M1,G,G,G,G,G,
{8CDF30C7-E5FB-4946-829F-C7998D5396CF},25-7-2017,,L3,,G,L1,G,G,,,G,
{8CDF30C7-E5FB-4946-829F-C7998D5396CF},2-5-2019,,L3,,G,G,G,G,,,G,
{8CE6DF70-045C-40CC-8921-27DFEEEFA3D1},16-3-2016,,L2,,M1,L1,G,G,G,G,G,
{8CE6DF70-045C-40CC-8921-27DFEEEFA3D1},14-6-2018,,G,,G,L1,G,G,,,G,
{8CEA53F7-3C42-437A-8619-8B09FF002ACF},29-4-2015,,G,,G,L1,G,G,G,G,G,
{8CEA53F7-3C42-437A-8619-8B09FF002ACF},21-7-2017,,G,,G,L1,G,G,,,G,
{8CEA53F7-3C42-437A-8619-8B09FF002ACF},2-5-2019,,G,,G,G,L1,G,,,G,
{8CF09800-71E6-4D29-BA75-074113BE96DC},1-1-2015,,G,,G,G,G,G,G,G,G,
{8CF09800-71E6-4D29-BA75-074113BE96DC},27-7-2017,,G,,G,G,G,G,,,G,
{8CF09800-71E6-4D29-BA75-074113BE96DC},23-5-2019,,G,,G,G,G,G,,,G,
{8CF478C3-4F25-48B1-9505-D726CAF749E4},5-1-2017,,G,,G,G,M1,G,G,G,G,
{8CF478C3-4F25-48B1-9505-D726CAF749E4},27-2-2019,,G,,G,G,G,G,,,G,
{8CF95B13-D59A-488E-9C68-CFE08455FAD6},20-9-2016,,G,,G,G,G,L1,G,G,G,
{8CF95B13-D59A-488E-9C68-CFE08455FAD6},22-5-2018,,G,,G,G,G,L3,,,G,
{8CF9DD00-1024-4B76-8922-B087D29FDC01},27-2-2015,,G,,G,M1,G,G,G,G,G,
{8CF9DD00-1024-4B76-8922-B087D29FDC01},26-9-2017,,G,,G,G,G,G,G,G,G,
{8CF9DD00-1024-4B76-8922-B087D29FDC01},13-2-2019,,G,,G,G,G,G,,,G,
{8CFFC431-6C59-4DD4-B574-F4692FCF0FE3},30-1-2017,,G,,L1,G,G,G,G,G,G,
{8CFFC431-6C59-4DD4-B574-F4692FCF0FE3},28-2-2019,,G,,G,G,G,G,,,G,
{8D0040F6-318F-4111-BC1E-32E3E533BE78},16-3-2016,,G,,G,G,G,G,G,G,G,
{8D0040F6-318F-4111-BC1E-32E3E533BE78},4-6-2018,,G,,G,G,G,G,,,G,
{8D113898-11AE-422C-9045-D1C88D883F7C},22-9-2016,,G,,G,G,G,G,G,G,G,
{8D113898-11AE-422C-9045-D1C88D883F7C},20-6-2019,,G,,G,G,G,G,,,G,
{8D1671B8-8BB5-4DAD-8A27-E2A102B007CF},16-3-2016,,G,,G,G,G,G,G,G,G,
{8D1671B8-8BB5-4DAD-8A27-E2A102B007CF},4-6-2018,,G,,G,G,G,G,,,G,
{8D1768E8-ED8B-4D75-9FCA-35E0426DF0B6},21-4-2015,,G,,G,L1,M1,L1,G,G,G,
{8D1768E8-ED8B-4D75-9FCA-35E0426DF0B6},26-7-2017,,G,,G,L2,E1,E1,,,G,
{8D1768E8-ED8B-4D75-9FCA-35E0426DF0B6},1-5-2019,,G,,G,L1,M1,E1,,,G,
{8D247923-B3AA-447F-A7CE-87E123CF72DE},21-9-2016,,G,,G,G,G,G,G,G,G,
{8D247923-B3AA-447F-A7CE-87E123CF72DE},15-5-2018,,G,,G,G,G,G,,,G,
{8D297086-0A96-4AFD-9CAE-95C92D939007},1-2-2017,,G,,G,G,G,G,G,G,G,
{8D297086-0A96-4AFD-9CAE-95C92D939007},18-3-2019,,G,,G,G,G,G,,,G,
{8D2E2BD9-78AF-40A6-94EB-1EAA16954CF7},4-3-2015,,G,,L1,L1,M1,G,G,G,G,
{8D2E2BD9-78AF-40A6-94EB-1EAA16954CF7},26-9-2017,,G,,G,L1,M1,G,G,G,G,
{8D2E2BD9-78AF-40A6-94EB-1EAA16954CF7},15-2-2019,,G,,G,G,G,G,,,G,
{8D31454C-1D12-41B7-A8A2-C0B42DAAB2FB},4-4-2017,,G,,G,G,G,G,G,G,G,
{8D31454C-1D12-41B7-A8A2-C0B42DAAB2FB},25-2-2019,,G,,G,G,G,G,,,G,
{8D47A55A-4FFC-4C7A-8385-6AEC959CBD40},20-9-2016,,G,,G,G,G,G,G,G,G,
{8D47A55A-4FFC-4C7A-8385-6AEC959CBD40},22-5-2018,,G,,G,G,G,G,,,G,
{8D4EE0D8-7821-4190-84CC-A66AF5955A3E},21-1-2015,,G,,G,G,G,G,G,G,G,
{8D4EE0D8-7821-4190-84CC-A66AF5955A3E},26-9-2017,,G,,G,G,G,G,G,G,G,
{8D4EE0D8-7821-4190-84CC-A66AF5955A3E},7-2-2019,,G,,G,G,G,G,,,G,
{8D55130D-9707-4B00-98DC-5C356BE0A86D},5-2-2019,,G,,G,G,G,G,,,G,
{8D613B23-64EA-40BB-A9FF-2722EC48267B},3-2-2015,,G,,G,G,G,G,G,G,G,
{8D613B23-64EA-40BB-A9FF-2722EC48267B},26-9-2017,,L2,,G,G,G,G,G,G,G,
{8D613B23-64EA-40BB-A9FF-2722EC48267B},3-1-2019,,G,,G,G,G,G,,,G,
{8D639C35-2F55-4814-A089-072D7DB28FE8},16-2-2015,,G,,G,G,G,G,G,G,G,
{8D639C35-2F55-4814-A089-072D7DB28FE8},26-9-2017,,G,,G,G,G,G,G,G,G,
{8D639C35-2F55-4814-A089-072D7DB28FE8},28-1-2019,,G,,G,G,G,G,,,G,
{8D6EB6B5-F694-4886-BFF6-395572F4A53A},30-4-2015,,G,,G,G,G,G,G,G,G,
{8D6EB6B5-F694-4886-BFF6-395572F4A53A},1-8-2017,,G,,G,G,G,G,,,G,
{8D6EB6B5-F694-4886-BFF6-395572F4A53A},11-4-2019,,G,,G,L2,G,L1,,,G,
{8D835C1B-BF23-4EEA-8E8D-69F92147E447},20-9-2016,,G,,G,E1,G,G,G,G,G,
{8D90DDFD-06B6-4C1E-8F6F-416CF86F0D20},22-12-2016,,L3,,M1,G,G,G,G,G,G,
{8D90DDFD-06B6-4C1E-8F6F-416CF86F0D20},25-2-2019,,G,,G,G,G,G,,,G,
{8DA49D41-0B10-4B5C-BAC6-9F2B343B2C44},16-3-2016,,G,,G,G,G,G,G,G,G,
{8DA49D41-0B10-4B5C-BAC6-9F2B343B2C44},4-6-2018,,G,,G,G,G,G,,,G,
{8DAA0593-98DA-4368-A935-7054A9DCA966},24-1-2017,,G,,G,G,G,G,G,G,G,
{8DAA0593-98DA-4368-A935-7054A9DCA966},15-3-2019,,G,,G,G,G,G,,,G,
{8DB5EC9A-4EE6-4672-8F21-409A4DE19DC2},14-1-2015,,G,,G,G,G,G,G,G,G,
{8DB5EC9A-4EE6-4672-8F21-409A4DE19DC2},26-9-2017,,G,,G,G,G,G,G,G,G,
{8DB5EC9A-4EE6-4672-8F21-409A4DE19DC2},18-2-2019,,G,,G,G,G,G,,,G,
{8DBC6F7D-ACCD-44FC-B373-172AF4E51840},10-5-2016,,G,,L1,M1,M1,M1,G,G,G,
{8DBC6F7D-ACCD-44FC-B373-172AF4E51840},14-5-2018,,G,,M1,M2,L1,L2,,,G,
{8DC441D9-78D3-49EE-92CC-9AA223A5ACCB},30-4-2014,,G,,G,G,G,M1,G,G,G,
{8DC441D9-78D3-49EE-92CC-9AA223A5ACCB},9-7-2018,,G,,G,G,G,L1,,,G,Vuil
{8DC875A1-513D-4098-8EC6-AF50D6C8C9C0},23-3-2015,,M3,,M2,G,G,G,G,G,G,
{8DC875A1-513D-4098-8EC6-AF50D6C8C9C0},19-7-2017,,G,,G,G,G,G,,G,G,Mutatie
{8DC875A1-513D-4098-8EC6-AF50D6C8C9C0},26-3-2019,,G,,G,G,G,G,,,G,
{8DCA3CF3-6FA5-4897-A988-C975DF7A4EDC},20-9-2016,,G,,G,G,G,G,G,G,G,
{8DCA3CF3-6FA5-4897-A988-C975DF7A4EDC},12-6-2018,,G,,G,G,G,G,,,G,
{8DCF53A4-7083-43AF-ACF3-43D8D8B46DF1},20-9-2016,,G,,G,G,G,G,G,G,G,
{8DCF53A4-7083-43AF-ACF3-43D8D8B46DF1},18-5-2018,,G,,G,G,G,G,,,G,
{8DD97BFC-4D3C-4CC1-B799-3F25FF93A46E},20-9-2016,,G,,G,G,G,G,G,G,G,
{8DD97BFC-4D3C-4CC1-B799-3F25FF93A46E},22-5-2018,,G,,G,L1,G,G,,,G,
{8DD97BFC-4D3C-4CC1-B799-3F25FF93A46E},17-12-2018,,G,,G,G,G,G,,,G,
{8DDF4F29-803C-42C4-AA0A-F5C12D35E275},24-10-2016,,G,,G,L1,E1,G,G,G,G,
{8DDF4F29-803C-42C4-AA0A-F5C12D35E275},21-6-2019,,G,,G,G,G,G,,,G,
{8DE2482F-B845-49A4-912B-BB4D64D79936},28-10-2016,,G,,G,G,G,G,G,G,G,
{8DE2482F-B845-49A4-912B-BB4D64D79936},24-6-2019,,G,,G,G,G,G,,,G,
{8DEA2467-FC97-466B-8586-0650FCF8993A},10-5-2016,,G,,G,G,G,G,G,G,G,
{8DEA2467-FC97-466B-8586-0650FCF8993A},28-5-2018,,G,,G,G,G,G,,,G,
{8DEBFB92-F55C-40F5-B27E-9E386B7A1385},20-9-2016,,G,,G,G,G,M2,G,G,G,
{8DEBFB92-F55C-40F5-B27E-9E386B7A1385},22-5-2018,,G,,G,G,E1,M1,,,G,
{8DEC6661-1F10-411E-8DFB-4DD7D4A2EFAC},10-5-2016,,G,,G,G,G,G,G,G,G,
{8DEC6661-1F10-411E-8DFB-4DD7D4A2EFAC},9-5-2018,,G,,G,G,G,G,,,G,
{8DF40D18-6FDC-459F-AE6A-810A53712499},20-9-2016,,G,,G,G,G,G,G,G,G,geen toestemming om te betreden
{8DF40D18-6FDC-459F-AE6A-810A53712499},4-6-2018,,G,,G,G,G,G,,,G,
{8DF40D18-6FDC-459F-AE6A-810A53712499},3-9-2018,,G,,G,L3,G,G,,,G,
{8DF65950-AA74-494A-8845-96EECB3061B0},20-9-2016,,G,,G,G,G,G,G,G,G,
{8DF65950-AA74-494A-8845-96EECB3061B0},29-5-2018,,G,,G,G,G,G,,,G,
{8DF65950-AA74-494A-8845-96EECB3061B0},26-2-2019,,G,,G,G,G,G,,,G,
{8DF6F443-3D68-455A-B425-6A05B6BAC5DD},14-4-2014,,G,,G,G,G,L1,G,G,G,
{8DF6F443-3D68-455A-B425-6A05B6BAC5DD},4-7-2018,,G,,G,G,G,G,,,G,
{8DF70B8D-532D-4F30-81DC-AB9F9BCA7705},1-1-2015,,G,,G,G,G,G,G,G,G,
{8DF70B8D-532D-4F30-81DC-AB9F9BCA7705},11-8-2017,,G,,G,G,G,G,,,G,
{8DF70B8D-532D-4F30-81DC-AB9F9BCA7705},24-5-2019,,G,,G,G,G,G,,,G,
{8DF942DE-35AF-43ED-95C4-DD00FC47540D},1-1-2015,,G,,G,L1,G,G,G,G,G,
{8DF942DE-35AF-43ED-95C4-DD00FC47540D},10-8-2017,,G,,G,G,G,G,,,G,
{8DF942DE-35AF-43ED-95C4-DD00FC47540D},10-5-2019,,G,,G,G,G,G,,,G,
{8E0126E3-5D39-4CF9-AA4C-9B51AEC7B8BD},16-3-2016,,G,,G,G,G,G,G,G,G,
{8E0126E3-5D39-4CF9-AA4C-9B51AEC7B8BD},4-6-2018,,G,,G,G,G,G,,,G,
{8E090970-7BFF-4064-A1BF-F7775D2DAFF1},20-9-2016,,G,,G,G,G,L1,G,G,G,
{8E090970-7BFF-4064-A1BF-F7775D2DAFF1},29-5-2018,,G,,G,G,G,G,,,G,
{8E090970-7BFF-4064-A1BF-F7775D2DAFF1},27-2-2019,,G,,G,G,G,L1,,,G,
{8E15C26D-F190-4665-ABFA-D700D77512E5},21-9-2016,,G,,L1,G,G,L1,G,G,G,
{8E15C26D-F190-4665-ABFA-D700D77512E5},27-6-2019,,G,,G,G,G,G,,,G,
{8E216CC3-E371-46A2-BDE4-3C21306E654B},24-2-2015,,G,,M1,L1,G,G,G,G,G,
{8E216CC3-E371-46A2-BDE4-3C21306E654B},26-9-2017,,G,,G,G,G,G,G,G,G,
{8E216CC3-E371-46A2-BDE4-3C21306E654B},7-2-2019,,G,,G,G,G,G,,,G,
{8E220C1C-ED66-4E31-AA88-D4F14917097C},20-10-2016,,G,,G,G,G,G,G,G,G,
{8E220C1C-ED66-4E31-AA88-D4F14917097C},21-6-2019,,G,,G,G,G,G,,,G,
{8E2E9A5A-C748-4F93-AE35-DEDFAB6CD543},20-3-2015,,G,,G,G,G,G,G,G,G,
{8E2E9A5A-C748-4F93-AE35-DEDFAB6CD543},25-7-2017,,G,,G,G,G,G,,,G,
{8E2E9A5A-C748-4F93-AE35-DEDFAB6CD543},3-5-2019,,G,,G,G,G,G,,,G,
{8E33281B-6141-4675-9D0B-7450A2E53D3F},20-9-2016,,G,,G,G,G,G,G,G,G,
{8E33281B-6141-4675-9D0B-7450A2E53D3F},15-5-2018,,G,,G,G,G,G,,,G,
{8E33281B-6141-4675-9D0B-7450A2E53D3F},20-2-2019,,G,,G,G,G,G,,,G,
{8E33E0AB-ABBC-4A72-8381-0117BD73F7FA},20-9-2016,,G,,G,G,M1,L1,G,G,G,
{8E37A77D-4881-4855-B842-E1D7964B2212},20-9-2016,,G,,G,G,G,G,G,G,G,
{8E37A77D-4881-4855-B842-E1D7964B2212},13-6-2018,,G,,G,G,G,G,,,G,Verkeersgeleider cementbeton
{8E3E730B-EA11-419B-A9F0-E754EBFD1815},3-2-2015,,G,,G,L3,E1,M1,G,G,G,
{8E3E730B-EA11-419B-A9F0-E754EBFD1815},26-9-2017,,G,,G,L3,E1,M1,G,G,G,
{8E3E730B-EA11-419B-A9F0-E754EBFD1815},11-1-2019,,G,,G,G,G,G,,,G,
{8E452A7E-05F3-4ABB-B4D2-0CA1502DE768},16-3-2016,,G,,G,G,G,G,G,G,G,
{8E452A7E-05F3-4ABB-B4D2-0CA1502DE768},4-6-2018,,G,,G,G,G,G,,,G,Reconstructie
{8E5134F5-B414-47D6-AD99-A1B60B814471},10-5-2016,,G,,L1,G,G,G,G,G,G,
{8E5134F5-B414-47D6-AD99-A1B60B814471},22-5-2018,,G,,M1,G,G,G,,,G,
{8E5C6B4B-9EBC-4C35-99A9-F6B6A60D3F93},9-5-2018,,G,,G,G,G,G,,,G,
{8E62F554-3A9A-4AB9-9246-91AE0806218E},1-1-2015,,G,,G,G,G,G,G,G,G,
{8E62F554-3A9A-4AB9-9246-91AE0806218E},28-7-2017,,G,,G,G,L1,G,,,G,
{8E62F554-3A9A-4AB9-9246-91AE0806218E},13-5-2019,,G,,G,G,G,G,,,G,
{8E68C638-68F6-48BE-8914-B1F94F5E5042},10-5-2016,,G,,G,G,G,G,G,G,G,
{8E68C638-68F6-48BE-8914-B1F94F5E5042},18-5-2018,,G,,G,G,G,G,,,G,
{8E6BC551-D97E-4064-B7E4-1D5AF84ECE31},8-5-2015,,G,,G,G,E1,M1,G,G,G,
{8E6BC551-D97E-4064-B7E4-1D5AF84ECE31},19-7-2017,,G,,G,G,G,G,,,G,
{8E6BC551-D97E-4064-B7E4-1D5AF84ECE31},26-3-2019,,G,,G,G,G,G,,,G,
{8E74DD4A-71C8-41F6-98F5-7C418A93E20F},6-2-2015,,G,,G,M1,G,L1,G,G,G,
{8E74DD4A-71C8-41F6-98F5-7C418A93E20F},26-9-2017,,G,,G,M1,G,G,G,G,G,
{8E74DD4A-71C8-41F6-98F5-7C418A93E20F},16-1-2019,,G,,G,G,G,G,,,G,
{8E7A5494-10F6-4D01-8180-25E230C291A1},20-9-2016,,G,,G,M1,G,M1,G,G,G,
{8E7A5494-10F6-4D01-8180-25E230C291A1},22-5-2018,,G,,G,G,G,G,,,G,
{8E7B86F5-7A27-4CE1-8574-8064420A6FBE},20-9-2016,,G,,G,G,G,G,G,G,G,
{8E7B86F5-7A27-4CE1-8574-8064420A6FBE},7-6-2018,,G,,G,G,G,G,,,G,
{8E9B1731-2458-419A-B288-ED3277830836},16-5-2019,,G,,G,L1,G,L1,,,G,
{8EA2FE56-5158-4AD1-BF35-703BE9C7FCD3},10-4-2014,,G,,G,G,M1,G,G,G,G,
{8EA2FE56-5158-4AD1-BF35-703BE9C7FCD3},22-6-2018,,G,,G,G,G,G,,,G,
{8EB0C3C7-DD75-4553-AB24-DEC14B480A8C},20-9-2016,,G,,G,G,G,G,G,G,G,
{8EB0C3C7-DD75-4553-AB24-DEC14B480A8C},7-6-2018,,G,,G,G,G,G,,,G,
{8EB288F7-44B8-438F-96AE-A23BEEC4AF85},20-9-2016,,G,,G,G,G,G,G,G,G,
{8EB288F7-44B8-438F-96AE-A23BEEC4AF85},1-6-2018,,G,,G,G,G,G,,,G,
{8EB288F7-44B8-438F-96AE-A23BEEC4AF85},4-2-2019,,G,,G,G,G,G,,,G,
{8ED0E27D-2728-42FE-BFBA-42117EBD8CE2},10-5-2016,,G,,G,G,G,G,G,G,G,
{8ED0E27D-2728-42FE-BFBA-42117EBD8CE2},25-5-2018,,G,,G,G,G,G,,,G,
{8EE83D24-CF74-4DF0-95B7-61EE499AA74C},4-5-2018,,G,,G,G,G,G,,,G,
{8EE9344E-D468-4E45-A17E-4364CA7B2925},20-9-2016,,G,,G,L1,G,G,G,G,G,
{8EE9344E-D468-4E45-A17E-4364CA7B2925},6-6-2018,,G,,G,G,G,G,,,G,
{8EEA748A-C442-4E47-A408-2DC5EB16A17A},1-1-2015,,G,,G,M1,G,G,G,G,G,dwarsscheuren 5m
{8EEA748A-C442-4E47-A408-2DC5EB16A17A},14-8-2017,,G,,G,G,G,G,,,G,
{8EEA748A-C442-4E47-A408-2DC5EB16A17A},21-5-2019,,G,,G,G,G,G,,,G,
{8EEE1C71-B237-4C64-9748-47E0F20BAFEF},23-3-2015,,G,,G,G,G,G,G,G,G,
{8EEE1C71-B237-4C64-9748-47E0F20BAFEF},10-7-2017,,G,,G,G,G,G,,,G,
{8EEE1C71-B237-4C64-9748-47E0F20BAFEF},25-3-2019,,G,,G,L1,G,G,,,G,
{8EEE8045-A6B5-44FB-8E87-08BA8776F1A2},25-7-2017,,G,,G,G,G,G,,,G,
{8EEE8045-A6B5-44FB-8E87-08BA8776F1A2},25-4-2019,,G,,G,G,G,G,,,G,
{8EFC41AD-58FD-4CE4-8B74-E7CDED710233},20-9-2016,,G,,G,G,G,G,G,G,G,
{8EFC41AD-58FD-4CE4-8B74-E7CDED710233},31-5-2018,,G,,G,G,G,G,,,G,
{8EFEA64F-6F33-4362-AD89-C6705B8BB0B0},20-9-2016,,G,,G,G,G,G,G,G,G,
{8EFEA64F-6F33-4362-AD89-C6705B8BB0B0},9-5-2018,,G,,G,G,G,G,,,G,
{8F00E3F6-C49F-4AAE-9375-A6F219259D46},21-4-2015,,G,,E2,G,G,G,G,G,G,
{8F00E3F6-C49F-4AAE-9375-A6F219259D46},19-7-2017,,G,,M3,,,,,G,G,
{8F00E3F6-C49F-4AAE-9375-A6F219259D46},26-4-2019,,G,,G,G,G,G,,,G,
{8F02C568-5195-4A9D-9F14-42A4B19966E4},4-5-2015,,G,,G,G,G,G,G,G,G,
{8F02C568-5195-4A9D-9F14-42A4B19966E4},17-7-2017,,G,,G,G,G,G,,,G,
{8F02C568-5195-4A9D-9F14-42A4B19966E4},16-4-2019,,G,,G,G,G,G,,,G,
{8F09286C-3B95-44DE-BD17-1A6759DD5D91},20-9-2016,,L3,,M1,G,M1,G,G,G,G,
{8F09286C-3B95-44DE-BD17-1A6759DD5D91},5-6-2018,,M1,,G,G,G,G,,,G,
{8F09286C-3B95-44DE-BD17-1A6759DD5D91},24-5-2019,,L2,,G,G,G,G,,,G,
{8F0E5667-40AA-4F6D-8FBB-C556F160FFEB},16-3-2016,,G,,G,G,G,G,G,G,G,
{8F0E5667-40AA-4F6D-8FBB-C556F160FFEB},7-6-2018,,G,,G,G,G,G,,,G,
{8F152967-452E-46DF-8982-A5512C0F4C08},1-1-2015,,G,,G,L1,G,G,G,G,G,
{8F152967-452E-46DF-8982-A5512C0F4C08},3-8-2017,,G,,G,G,G,G,,,G,
{8F152967-452E-46DF-8982-A5512C0F4C08},24-5-2019,,G,,G,G,G,G,,,G,
{8F2C0CF1-D65F-40B6-8F41-CE4F5670875C},25-2-2015,,L2,,M1,M1,M1,G,G,G,G,
{8F2C0CF1-D65F-40B6-8F41-CE4F5670875C},26-9-2017,,G,,G,G,G,G,G,G,G,
{8F2C0CF1-D65F-40B6-8F41-CE4F5670875C},7-2-2019,,G,,G,G,G,G,,,G,
